review id,review title,review text,review rating,review do_recommend,review num_helpful,review date
60141,Great product,Bought two of these for our kids and they are loving them. Great value for the price.,5,True,0,2016-01-23
8641,Great gift,My daughter uses hers for college books. Best gift,4,True,0,2016-01-23
98444,Great to put in purse.,Bought two for gifts. One for dad who spends a lot of time in the mall not by choice. Other fits in purse nicely.,5,True,0,2016-01-23
77844,Solid low end tech item,The Amazon Fire Tablet is great for book reading and simple apps.,4,True,0,2016-01-23
67544,Nice tablet,I love the size. Easy to carry. Just like every other Kindle as far as features.,5,True,0,2016-01-23
95547,Great and cheap price,Great quality and cheap price I like this product and very friendly service,5,True,0,2016-01-23
54347,I Enjoyed It,I truly enjoyed it. I had it several months before buying an IPad.,4,True,0,2016-01-22
44047,Great Buy,I love that is great for kids and the parents can monitor it. The kids love it too.,4,True,0,2016-01-22
23447,Great,Great gift for my sonEasy to useEasy set upLight weight,5,True,0,2016-01-22
92650,Bad speaker,The product is good just the speaker came blown...,3,True,0,2016-01-22
61750,Good tablet for kids,This tablet is very practical and easy to use for small kids and teens.,4,True,0,2016-01-22
30850,Great tablet for my 4 year old,I bought this as a gift for my four year old to read onand play educational games on. She loves it and it was a great price.,4,True,0,2016-01-22
100053,tablet was a great buy and kid friendly .,Xmas presents for grandkids they play games and they take lots of pictures . Good purchase .,4,True,0,2016-01-22
69153,Great gift,Loved the item..great for my autistic stepson.he was very happy.,5,True,0,2016-01-22
38253,Headphone did not work at first,headphone port did not work at first but after a hard reset the worked,4,True,0,2016-01-22
27953,Well worth it,Exceeded my expectations would recommend to anyone who wants a good tablet for a good price.,5,True,0,2016-01-22
97156,Ads galore,I like the tablet but the ads can be a little offensive from time to time. I wish you could block ads for magazines and game with immodestly dressed people especially on the lock screen. The device is very nice for what I paid for it once you get passed the lock screen.,4,True,0,2016-01-22
76556,nice tablet.,This amazon fire 7 tablet is good for web surfing.not so fast but its ok.,5,True,0,2016-01-22
25056,Perfect starter tablet,Great starter tablet. Not all apps are available. Good for reading.,4,True,0,2016-01-22
94259,Great device,Will be in the market to buy another one soon Great job Amazon,5,True,0,2016-01-22
63359,Good for kids,This product is good for kids. Has options to put different users to have set up how each person wants it and can set parent controls.,4,True,0,2016-01-22
22159,Great for the price.,This was a gift for my 3 year old. I am so happy with my purchase. This try to keep some busy so I can now catch up with doing the things I loved.,4,True,0,2016-01-22
1559,Great,Works great greatest of the year and I love it and it is the best thing ever I want to be the first half of the year before I go to sleep and wake,5,True,0,2016-01-22
91362,Good Tablet,It is a decent tablet. Bought for my 12 year old. He is happy with it. Camera and video could be little better but it is ok.,4,True,0,2016-01-22
81062,Great tablet,I bought this for my dad for christmas. He works long hours and like to watch movies and play games when he has a little break and this is perfect for just that.,5,True,0,2016-01-22
70762,Great price,Size is a little small and hard to type because characters are close together. Charge cord is positional so it is difficult to play with it while charging and cord is very short.The price is very good and it works well. I like the Amazon store and added benefit of Amazon coins,4,True,0,2016-01-22
50162,Great present for my dad,Great tablet and easy to use for a beginner to use,5,True,0,2016-01-22
29562,Complete tablet for beginners and seasoned users,This is a great tablet for any user. The picture is beautiful and it is easy to navigate. It is compact and lightweight and simply elegant.,5,True,0,2016-01-22
78165,Kindle fire,I love my kindle so much. It has a great screen clarity. Also the price was on point.,5,True,0,2016-01-22
26665,good device for the price,its a good starter device for the kids but it has limitations for what you can download because its not an apple device.,4,True,0,2016-01-22
16365,User friendly for a beginner,Gift suitable for an older person to spend time playing games. Visual size is reasonable.,4,True,0,2016-01-22
95868,Wonderful Child Gift,Excellent buy as a gift for the young man it was purchased for.,5,True,0,2016-01-22
64968,great tablet,The Amazon Fire is a great tablet and it is very easy to use.,5,True,0,2016-01-22
44368,Freezes up.,The kindle continues to freeze up when watching a movie. It will also freeze randomly.,1,False,2,2016-01-22
34068,Nice size,nice size and nice price for looking at my camera images on the go,4,True,0,2016-01-22
72371,nice tablet,It was a great purchase for my grandson. He enjoys the tablet and it seems to be easy for him to use.,4,True,0,2016-01-21
41471,Great tablet,Great tablet for a very small price. Would buy again.,5,True,0,2016-01-21
20871,Great tablet,Perfect deal for Black Friday weekend. Easy to buy on line and pick up in store.,5,True,0,2016-01-21
271,Good little tablet,I purchased this to have a smaller footprint tablet. Could use more popular apps but still great for keeping the library at the tip of the fingers and a camera to boot.,5,True,0,2016-01-21
69474,Great Buy,great buy. excellent product. Just need to buy a cover to protect,5,True,1,2016-01-20
48874,great tablet,Love this tablet. Great for reading which is why I bought one.,5,True,1,2016-01-20
38574,Excellent,The tablet is great and works perfectly for any use,5,True,0,2016-01-20
35677,great tablet for the price,Great to have to keep the kids occupied in the car.,4,True,0,2016-01-20
84280,Great Item,Got it for my future mother in law as a christmas gift she is enjoying being able to read books online,5,True,0,2016-01-17
53380,First Experience,This is my first experience to use Amazon Tablet.This very useful in your life.You can use Android Market and Amazon Market too.I recommend this one. Cheap and convenient.,5,True,0,2016-01-17
1880,Great for kids.,Great for kids. Bought it for my daughter for Christmas and she loves it. For the cost it is a great tablet.,4,True,0,2016-01-16
71083,Good tablet for the kids.,It is reasonably priced so you can replace if need be. The small size is perfect for kids especially when travelling.,4,True,1,2016-01-16
40183,Great Tablet for a beginner,Great Tablet for the price and works really well... Cannot go wrong with this Tablet,4,True,0,2016-01-16
19583,Great product for the low price,A really low price for an amazing little pad. Quad chip,4,True,0,2016-01-16
9283,good,its okay it does freeze in a game and have to reboot it. but its okay.,3,False,0,2016-01-16
78486,wondeful product,Great tablet for the beginner or young child. would recomend,5,True,0,2016-01-16
75589,Great price.Great tablet.,I bought this for a 17 yr old.He absolutely loves it.The price for this tablet makes it so affordable.,5,True,0,2016-01-16
54989,Bought as a gift,I purchased this item as a gift. She loves the tablet and uses it every day.,5,True,0,2016-01-16
44689,Incredible Buy,Was looking for something for my son to play games on while traveling and this was very inexpensive and great quality. The charger is not nearly as long as it needs to be but otherwise it is a great product.,5,True,0,2016-01-16
3489,Great for young grandkids,Surprisingly good picture quality and easy to use.,5,True,0,2016-01-16
72692,Great Tablet,Really good for anyone all the best parts of amazon kindle fire but with new expandable storage which makes awesome plus cameras which were not available before,5,True,0,2016-01-16
62392,Cool tablet for books,Bought for my daughter. She likes it just for reading books.,3,False,0,2016-01-16
41792,My wife love her fire,I have no problems with it. Maybe a lil to small and to heavy,4,True,0,2016-01-16
31492,goood kindle for the price,I bought this for a Christmas gift. She loved it. Went home that night and downloaded books.,5,True,0,2016-01-16
69795,very nice for 50 bucks,nice little tablet cant go wrong with the price can watch movies browse the net all kids of apps and can expand the memory,5,True,0,2016-01-15
38895,Amazon Fire Tablet,I really use it a lot. I take it with me everywhere. It fits perfectly in my purse. Love it for games and email.,5,True,0,2016-01-15
18295,Great for reading,Had to take first one back because the screen went haywire. The second one is doing great. Love how much it holds.,5,True,0,2016-01-15
7995,Good,I like this tablet ...............................,4,True,0,2016-01-15
56598,Good one,good one..I liked it..even my kids enjoy this.use it for all games,3,True,0,2016-01-15
35998,Good tablet,So far so good seem like a good tablet for general stuff,4,True,0,2016-01-15
15398,Good tablet,Nice screen. Time limit for kids is a nice feature.,4,True,0,2016-01-15
94901,Good starter tablet,Got it for Christmas for my 4yr old she loves it uses it to watch movies on it.. great for the little ones to use they have a great section of kid shows to buy at a very good price.,5,True,0,2016-01-15
64001,great product.,It has been a great tablet for my daughter. User friendly.,5,True,0,2016-01-15
33101,Awesome tablet for child,This kindle fire tablet was perfect gift for child she is 3 years old bit can work it and loves it,5,True,0,2016-01-15
2201,very disappointed,I thought this would be a good idea to buy my children. After I spoke with an associate at best buy and explained that I wanted this my my small children so they could play on YouTube he told me that it would work food for that. Well that was not the case I cannot ever get on you tube and my kids have not even used it after they initially tried.,1,False,3,2016-01-15
30204,Good tablet for kids,It was a good tablet really easy for kids with great security,5,True,0,2016-01-15
9604,Great first time tablet.,It works well fast and easy to get to my email and Facebook too.,4,True,0,2016-01-15
68507,Excellent tablet for kids,Excellent tablet for kids. Does everything that an I Pad can do.,4,True,0,2016-01-15
27307,The item was a good product,This was a gift for a mother. The mother loved the gift,5,True,0,2016-01-15
96510,Great product,My kids each got one of these for Christmas. They like them much better than their Kindles,5,True,0,2016-01-15
75910,Great,Bought this tablet for my brother for Xmas and he loved it. He is able to watch Netflix on his tablet. Recommend it for kids. I will be buying my sister one now too.,5,True,0,2016-01-15
45010,Great products for kids,Great for streaming and learning games for kids. Good research tool for older kids.,5,True,0,2016-01-15
93613,good,It was for my mother in law and she loves the tablet.,4,True,0,2016-01-15
83313,daughter tablet,my daughter loves her tablet she got it for christmas and has lots of fun with her own games,5,True,0,2016-01-15
52413,Excellent,Excellent. Grandchildren love them. They were so excited to receive this and have not put it down since. Even my 2 year old is having a ball,5,True,1,2016-01-15
913,I like it. It dose very thing I need,The price was right for what I needed and it dose what I need it to do.,5,True,0,2016-01-15
80416,This was a great gift for my grandson.,it is easy for him to use. It has all the apps. that he wanted and can add more.,5,True,0,2016-01-15
39216,Great kindle,I got this kindle at a black Friday sale at a great price. My daughter loves it .She was able to set it up for more than one user so her and her boyfriend can both use it.,5,True,0,2016-01-15
28916,Good product for the price,This was a gift to my sister in law and she loves it. Only comes with 8GB of memory but you can upgrade to 128 and she did.,4,True,0,2016-01-15
8316,AMAZON FIRE TABLET,BROUGHT FOR MY COWORKERS DAUGHTER FOR CHRISTMAS AND SHE LOVES IT. HE SAID ITS HER BEST GIFT.,5,True,0,2016-01-15
77519,eazy to use,a friend recommended the amazon fire tablet to me. its easy to use and i am very happy i brought the fire tablet,5,True,0,2016-01-14
5419,Great tablet for my grandson,My grandson is 6 and he loves this tablet.. Easy for him to us and a great price.. Well worth it,5,True,0,2016-01-14
95222,Great gift for the kids,The process of creating profiles and tweaking parental controls was easy and painless.,4,True,1,2016-01-13
84922,Excellent tablet,Customer service rep took my sale was horrible. Would not recommend her as a customer friendly person,5,True,0,2016-01-13
43722,Great product,This was very easy to order online and pickup. Convenient and hastle free.,5,True,0,2016-01-13
82025,Great tablet for kids.,Good tablet so far. My kids have really enjoyed it and have not put down since they got it.,4,True,1,2016-01-12
40825,kids love it,Purchased it for the kids and they love it. Easy to use,4,True,0,2016-01-12
20225,Great Tablet,This is a great tablet for the price... Works excellent... Memory card capability makes it even better..,5,True,0,2016-01-12
99728,Amazon fire is great does exactly what I purchased,Purchased it mostly to listen to music but it does so much more than I expected.,5,True,0,2016-01-12
68828,Good tablet,Tablet works well and has all the functionality needed. Great Christmas deal.,5,True,1,2016-01-12
27628,Love this reader,Love the screen great price and keeps my son entertained. He enjoys his short videos and pictures,4,True,0,2016-01-12
86531,For the beginner,Someone who like to begin their journey to tab world that is absolutely one to get.,4,True,0,2016-01-11
76231,Great for kids.,My kids enjoy their tablets. They really enjoy the games the can download on it.,4,True,0,2016-01-11
65931,Great Tablet for beginner.,Bought this for my mother who has not used a tablet often and already she loves it and it helps to occupy her time since she has retired.,5,True,0,2016-01-11
55631,Great tablet,I would recommend this tablet to anyone very good tablet,4,True,0,2016-01-11
35031,Great Kindle,Love the kindle. Perfect size and very easy to use.,5,True,0,2016-01-11
24731,Great product at a great price,Best Buy always offers great products at great prices. There sales are outstanding and I always find their sales persons to be knowledgeable and friendly.,5,True,0,2016-01-11
14431,Great tablet for the price,Great tablet for the price. Easy to read documents.,5,True,0,2016-01-11
4131,This is a budget tablet,I bought about four of these tablets as gifts for family members. This tablet does not come with a lot of features. Very affordable and Amazon builds a decent tablet.,4,True,0,2016-01-11
93934,Worth the Buy,Amazing product I bought 2 one for me and wife we read alot of books so perfect and the selection is great books a must buy.,5,True,0,2016-01-11
52734,Great Gift.....,This was a great price and excellent gift. It has a lot of built in apps that both adults and kids will enjoy.,4,True,0,2016-01-11
21834,present,Was a present for my grandson. He uses it all the time and loves it.,5,True,0,2016-01-11
11534,Nice for the price,great buy for the price. Very vanilla and a little small but you cant beat the price for a beginners tablet or a cheap replacement.,4,True,0,2016-01-11
1234,Great Tablet for price.,Tablet is good for the price. A good tablet for beginner and does what we need it for.,4,True,0,2016-01-11
91037,LOVE THIS TABLET,This tablet works just like expected. Great for the games I like to play. It is just the right size to carry in my purse. No problems.,5,True,0,2016-01-11
49837,Great tablet for the price,I never expected this small device could have so many features. Its good but you need to buy a memory extension,4,True,0,2016-01-11
39537,Purchased for niece and she loves it.,Great started tablet. I purchased this as a started tablet for my niece and she loves it.,5,True,0,2016-01-11
18937,They are for my grandkids that are three. Love TV,See above review summary Bought for my Grandkids and they love watching TV on it learning how to use. You should see their faces when the TV came on with Mickey on it.,4,True,0,2016-01-11
57240,I love this kindle,I bought this for my 7 yr old and she just loves it.,5,True,0,2016-01-11
5740,Great tablet for the low price,I bought this Tablet for my son and he loves it. The pictures are clear and the battery charge holds a long time. Excellent Tablet for the low price.,3,True,0,2016-01-10
95543,excellent,Excellent speakers for home theater system satisfied,4,True,0,2016-01-10
74943,great size,I like the size of this kindle and easy access to internet.,5,True,0,2016-01-10
44043,Lives up to its hype. Nice product for the price.,Nice packaging. Easy setup. Great for a middle schooler.,4,True,0,2016-01-10
33743,Good cheap tablet for beginners,I bought it because it had great reviews yet was inexpensive. Worth every penny. The cases available r too pricey.,4,True,0,2016-01-10
2843,Great tablets for kids.,I bought two for my kids for Christmas. They love it.,5,True,0,2016-01-10
82346,Good for the price,The display is not great but can be used as a back up device for rough use,4,True,0,2016-01-10
72046,Very pleased,Excellent tablet at an exceptional price. I highly recommend this tablet.,5,True,0,2016-01-10
30846,Great tablet for young teens,Great price and great for young one and a good tablets for beginners,4,True,0,2016-01-10
10246,great for kids,great to use very easy to use for teens and greatprice,5,True,0,2016-01-10
27949,has everything i need it,esay to read screen and fast operating systemgreat for a young adult,4,True,0,2016-01-10
17649,Wonderful wonderful tablet,I love the new kindle. It has many updates that make it more like a tablet. Great gaming options and is still the perfect device to read books from.,5,True,0,2016-01-10
76552,loving the kindle,everything I was looking for and more. Clarity and brightness,4,True,0,2016-01-10
45652,Very good,I have been using this for a couple of weeks now and very happy with it,4,True,0,2016-01-10
14752,A lil different than traditional android but still,YouTube plays only in the desktop version not the mobile version,4,True,2,2016-01-10
94255,Great tablet,my kids love it. It fast and the camera is great. Easy to use,5,True,0,2016-01-10
53055,Good tablet buy terrible battery life,I bought this for my kids to play on. It fills that aspect great but the battery might last two hours of continuous use.,4,True,0,2016-01-09
32455,Gift,This item was purchased for a gift I red feedbackThe person enjoyed the gift,5,True,0,2016-01-09
1555,wonderful first tablet,this is my first tablet and so far it has been great. Games and apps. all loaded fast and worked great. Wish battery was stronger but I use it around the house a lot and plugging it in is not a problem and it charges fast.,5,True,0,2016-01-09
81058,Safe buy,Safe buy bought on Black Friday for 35 bucks super happy,4,True,0,2016-01-09
8958,A great deal,Was given to my husband as a gift. He loves it. Said it was a great gift. Purchase it at a great price.,4,True,0,2016-01-09
98761,Very nice tablet,Bought for my parents fur Christmas. They live them. Very simple and easy to use,5,True,0,2016-01-09
47261,Great kindle HD for the price excellent gift for g,Excellent kindle for the price. Works great and ordering from Best Buy online was amazing.,5,True,0,2016-01-09
36961,great book apps,The Fire 7 Tablet allows you to get a lot of free apps. It runs fast even with the amount of apps you have on there.,4,True,0,2016-01-09
16361,Bought as a gift for my sons grandma,I have a couple kindle fires myself. I loved them and she was looking for a reader. So I got her this kindle fire. She loves it.,5,True,0,2016-01-09
75264,great tablet,kindle fire is a great product also caught it at a special price its super fast and takes great photos,5,True,0,2016-01-09
64964,Easy to use,Price was reasonable and it is easy to use. It is just the right size for traveling.,4,True,0,2016-01-09
34064,ok tablet for a beginner,good tablet for a young person to begin with small to handle,3,True,0,2016-01-09
23764,Great product for student,Overall good product and got everything I need to stay tune.,4,True,0,2016-01-09
13464,Great product,I would highly reconmnd this product to anybody. I use it on a daily basis,5,True,0,2016-01-09
92967,Bought 4 in all for Christmas,Bought four of these for nieces and nephews. Works great been several weeks all four going strong and these kids can break anything really easy.,5,True,0,2016-01-09
82667,Great tablet for our kids,Great tablet for kids to play games and watch videos.,4,True,0,2016-01-09
62067,GREAT TABLET FOR BEGINNERS.,My kids just Love there tablets and they are Very Much worth the price.,5,True,0,2016-01-09
20867,Awesome tab,Foe the Price... Its a steal. Awesome tablet for basic needs.,5,True,0,2016-01-09
28270,Given as a christmas gift,We purchased the Kindle Fire as a Christmas gift forfpor Son in law and really not sure what he thinks about it since he has not said anything except thank you when he opened it on Christmas morning. Sorry.,4,True,0,2016-01-09
17970,Good tab for the price,This is a good tab for the price not a big issue if you break it.,3,False,0,2016-01-09
7670,Good starter tablet,I purchased this for an 11 year old. This was more than enough for his games and videos.,4,True,0,2016-01-09
25373,Gets the job done,Bought for a first time tablet user with little technology aptitude so works great to get there toe wet in using a touch screen simple easy and cheap,4,True,0,2016-01-09
15073,Good deal for the price.,Perfect tablet for my 7 year old girl. She really enjoys it.,4,True,0,2016-01-09
4773,Great gift,Was a gift for a friend who enjoys how convenient and light it is.,5,True,0,2016-01-09
73976,Terrific Value,Amazon has the right idea with building an affordable yet quality tablet that provides wonderful access to Prime content.,5,True,0,2016-01-09
53376,Great value,I purchased two for my kids for Christmas. They are not as easy to maneuver as an IPad but they loved them,4,True,0,2016-01-09
12176,requested Christmas gift,Gift was appreciated. Very affordable. Easy to shop online and pick up at store.,4,True,0,2016-01-09
81379,great tablet for a 6 year old,grand son said he liked it .that it was fun to play with. he could do what he needed to do with it. glad he is happy with it.,5,True,0,2016-01-09
60779,Awesome Kindle Fire,I purchased the kindle fire for my six year old daughter and she loves it. She already knows how to work it.,5,True,0,2016-01-09
40179,Great starter tablet,My son likes the tablet well enough. He really only watches videos and plays games on it.,4,True,0,2016-01-09
19579,Great beginner tablet,Bought for my grandson for Christmas. He loves it so much.,5,True,0,2016-01-09
99082,Great for the price,My husband loves how simple it is to use and he can take it anywhere,5,True,0,2016-01-09
78482,Good for reading,I use my Kindle Fire mostly for reading Kindle books and I am pleased with this inexpensive little tablet.,4,True,0,2016-01-09
37282,Wonderful Kindle,The Kindle Fire has been my granddaughter favorite,5,True,0,2016-01-09
26982,Great for kids,My twins love their tablets and I am able to down load lots of educational apps for them.,5,True,0,2016-01-09
